"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Fiji","FJI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","369000000","374000000","386000000","309000000","365000000","291000000","316000000","384000000","496000000","588000000","722000000","684000000","722000000","952000000","688000000","825000000","955000000","989000000","966000000","1034000000","1038000000","1049000000","1188000000","",
"France","FRA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31295000000","32088000000","27402000000","29490000000","37770000000","38534000000","38385000000","40537000000","45990000000","52108000000","52139000000","54587000000","63902000000","68001000000","58858000000","56187000000","66087000000","64000000000","66060000000","67382000000","66419000000","62965000000","69894000000","",
"Faroe Islands","FRO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15800000","13200000","13900000","17000000","14700000","16800000","16700000","19000000","21000000","23000000","25000000","27000000","22000000","24000000","22000000","22000000","27000000","29000000","25000000","","","",
"Gabon","GAB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94000000","91000000","103000000","110000000","143000000","99000000","46000000","77000000","84000000","74000000","13000000","","26000000","26500000","26200000","89000000","25400000","39500000","","","","","","",
"United Kingdom","GBR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27577000000","29181000000","30483000000","31658000000","30807000000","29978000000","26137000000","27819000000","30736000000","37166000000","41736000000","45949000000","51345000000","48621000000","39044000000","40526000000","46856000000","52508000000","56368000000","63035000000","65454000000","61894000000","51474000000","",
"Georgia","GEO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75000000","229000000","131000000","107000000","136000000","144000000","172000000","209000000","287000000","361000000","440000000","505000000","537000000","737000000","1069000000","1565000000","1916000000","1972000000","2049000000","2315000000","2971000000","",
"Ghana","GHA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30000000","32000000","35000000","304000000","325000000","357000000","374000000","383000000","441000000","495000000","867000000","910000000","990000000","970000000","849000000","706000000","797000000","1154000000","1010000000","1027000000","911000000","952000000","919000000","",
"Gibraltar","GIB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911000","9300000","4800000","4300000","5800000","7800000","8200000","","","","","","1100000","2400000","4900000","2040000","2120000","1680000","","17100000","27000000","16600000","16600000","",
"Gambia, The","GMB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28000000","67000000","76000000","","","","","","58000000","51000000","59000000","69000000","87000000","80200000","64000000","80000000","86000000","104000000","78000000","110000000","121000000","120000000","116000000","",
"Guinea-Bissau","GNB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3100000","","","","2700000","2300000","2400000","2200000","1600000","2800000","28400000","38200000","12000000","13600000","14500000","6800000","17400000","20800000","17300000","11500000","","",
"Equatorial Guinea","GNQ","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","4000000","5000000","400000","10000000","5000000","14000000","","","","","","","","","","","","","","","","","",
"Greece","GRC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4182000000","3759000000","3794000000","6188000000","8839000000","9262000000","9216000000","10005000000","10842000000","12809000000","13453000000","14495000000","15687000000","17586000000","16027000000","13858000000","16256000000","14671000000","17436000000","19480000000","17260000000","16533000000","18820000000","",
"Grenada","GRD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76000000","79000000","78000000","83000000","88000000","93000000","83000000","91000000","104000000","86000000","71000000","94000000","129000000","127000000","112000000","112000000","117000000","122000000","120000000","388000000","422000000","437000000","499000000","",
"Greenland","GRL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216000000","221000000","270000000","329000000","374000000","498000000","588000000","647000000","646000000","630000000","791000000","919000000","1055000000","1335000000","1359000000","1378000000","1350000000","1419000000","1479000000","1564000000","1580000000","1550000000","1566000000","",
"Guam","GUM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33000000","112000000","115000000","111000000","109000000","80000000","65000000","53000000","28000000","27000000","35000000","37000000","50000000","59000000","35000000","80000000","95000000","64000000","77000000","79000000","65000000","104000000","","",
"High income","HIC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","401491182695.038","427393445619.632","422512300027.633","429236123267.793","449382830626.736","458485228723.617","442334295665.767","456080567417.475","504154254055.51","591336604493.896","616836029724.579","657125852700.977","752510655046.629","822129734051.043","733865856950.204","789686030430.633","895564943914.485","925765387786.878","995125547800.905","1062426024299.67","1021578504214.75","1042398137109.55","1109358415257.65","",
"Hong Kong SAR, China","HKG","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9604000000","11994000000","9979000000","7337000000","7343000000","8198000000","7923000000","9849000000","9004000000","11874000000","13588000000","15541000000","18237000000","20236000000","20291000000","27208000000","33169000000","37098000000","42426000000","46079000000","42229000000","37654000000","38039000000","",
"Honduras","HND","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85000000","119000000","152000000","175000000","214000000","263000000","260000000","305000000","372000000","420000000","465000000","515700000","546600000","619800000","616100000","626700000","641500000","683700000","618000000","706000000","671000000","700000000","722000000","",
"Heavily indebted poor countries (HIPC)","HPC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2158055790.11883","2420732012.19595","2389926000.96047","2803466386.43182","3048657778.80396","3017933688.54512","3541452797.78254","3779570039.68724","4450015835.59368","5129556901.11599","6588197667.54113","7439605642.26299","9073230765.39252","10044324297.9019","9567593618.86397","9820739384.06791","12037942889.6483","13739651719.0227","14460495318.9665","15249899117.9369","15056679399.7558","15902007572.8409","16744380102.3383","",
"Croatia","HRV","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1349000000","2014000000","2523100000","2733400000","2595000000","2871000000","3463000000","3952000000","6513000000","6945000000","7625000000","8296000000","9617000000","11615000000","9300000000","8299000000","9598000000","8912000000","9715000000","10079000000","9018000000","9820000000","11128000000","",
"Haiti","HTI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90000000","96000000","107000000","131000000","135000000","128000000","105000000","108000000","96000000","93000000","80000000","126000000","190000000","360000000","416000000","383000000","456000000","447000000","546000000","578000000","609000000","511000000","460000000","",
"Hungary","HUN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2938000000","3589000000","3824000000","3688000000","3622000000","3809000000","4191000000","3774000000","4119000000","4009000000","4761000000","4998000000","5628000000","7533000000","7013000000","6595000000","7239000000","6149000000","6671000000","7483000000","6929000000","7480000000","8453000000","",
"IBRD only","IBD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86171996525.2399","101193701983.67","107866521680.421","103273095224.243","104121351320.886","114723027254.239","121345769950.759","134003984335.294","145107648015.758","180799381304.454","201616117322.008","227621416866.35","273141253823.108","304053268375.676","276348653787.914","303722132726.701","335429923994.381","359325650746.836","383346818520.955","387799571282.739","376734814538.303","375991467403.44","413411790491.375","",
"IDA & IBRD total","IBT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93196391808.8641","108748491799.231","115741544344.694","111650640336.965","112823326084.344","122888642852.969","129984243888.843","143048864476.916","154955858533.3","193582308097.301","216973523099.248","245430575698.302","295358464327.851","329356393659.65","300605938140.221","332591203773.01","363385221876.684","390122940550.632","416385481984.843","423956108700.38","411758750264.837","412588239110.74","454494415268.203","",
"IDA total","IDA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7100666879.20943","7610550123.95493","7927328461.9356","8464850447.57343","8801996285.50876","8204355659.99179","8679520052.85939","9066345669.4059","9874191169.96125","12843094078.6636","15479017069.6086","17969898006.3318","22451250302.0855","25592813038.7332","24583027716.3576","29344117718.4113","28267675593.3307","31238669824.7228","33532379551.0985","36999654453.0442","35828786631.1926","37657460419.0844","","",
"IDA blend","IDB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2601245126.40308","2810571243.07701","3316633967.94993","3277472985.5854","3230781045.07384","2545865504.79572","2561128246.64036","2776011585.76881","3112695621.32849","3748609727.2633","4212717574.67064","4938230000","5784900000","6480700000","5570100000","6169400000","6931037950.53237","6999684306.59348","7053438585.41102","8016425580.31876","7539573106.93737","8116998101.97738","10347329182.873","",
"Indonesia","IDN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5229000000","6184000000","6648000000","4255000000","4352000000","4975000000","5277000000","5797000000","4461000000","5226000000","5094000000","4890000000","5831000000","8150000000","6053000000","7618000000","9038000000","9463000000","10302000000","11567000000","12054000000","12566000000","14117000000","",
"IDA only","IDX","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4589512734.04454","4893710692.21718","4662090379.71346","5275875594.07193","5685626511.66669","5826880074.78659","6313396934.75391","6481001214.48172","6957244192.47382","9385882336.44541","11652532086.8165","13474628967.5829","17265396726.0437","19808448837.9591","19757885189.4242","24134769552.5731","22166505507.5924","25292425868.1154","27704586910.8554","30287221024.3238","29603324129.3016","","","",
"Isle of Man","IMN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2582000000","2831000000","2890000000","2949000000","3010000000","3598000000","3342000000","3300000000","4560000000","6307000000","7659000000","8915000000","11234000000","12462000000","11136000000","14490000000","17708000000","18340000000","19042000000","20756000000","21472000000","23111000000","27878000000","",
"Not classified","INX","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2697793000","3022330000","3181000000","3297000000","3403000000","3517000000","3789000000","4228000000","5206000000","6075000000","6780000000","7664000000","9263000000","9967000000","8458000000","8187000000","9526000000","9064000000","9538000000","11093000000","11476000000","11427000000","14283000000","",
"Iran, Islamic Rep.","IRN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205000000","142000000","190000000","656000000","559000000","677000000","1122000000","1607000000","1266000000","1305000000","1025000000","1464000000","1950000000","1978000000","2259000000","2631000000","2489000000","2483000000","3306000000","4197000000","4771000000","3914000000","","",
"Iraq","IRQ","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18000000","15000000","14000000","15000000","1000000","2000000","15000000","45000000","","","186000000","170000000","555000000","867000000","1432000000","1736000000","1557000000","1640000000","2188000000","2504000000","4076000000","2479000000","","",
"Iceland","ISL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","309000000","312000000","314000000","372000000","380000000","386000000","383000000","415000000","486000000","558000000","635000000","702000000","848000000","881000000","550000000","562000000","751000000","865000000","1078000000","1375000000","1618000000","2411000000","3024000000","",
"Israel","ISR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3491000000","3506000000","3740000000","3598000000","4800000000","4611000000","2854000000","2426000000","2473000000","2908000000","2750000000","3670000000","4234000000","5271000000","4924000000","5621000000","5869000000","6165000000","6577000000","6590000000","6574000000","6587000000","7572000000","",
"Italy","ITA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30411000000","31884000000","31415000000","31339000000","29570000000","28708000000","26918000000","28190000000","32592000000","37871000000","38373000000","41645000000","46142000000","46191000000","40375000000","38438000000","43241000000","40960000000","43829000000","45547000000","39420000000","40373000000","44548000000","",
"Jamaica","JAM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1199000000","1218000000","1290000000","1380000000","1486000000","1577000000","1494000000","1482000000","1621000000","1733000000","1783000000","2094000000","2142000000","2222000000","2070000000","2095000000","2060000000","2069000000","2074000000","2255000000","2401000000","2539000000","2809000000","",
"Jordan","JOR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","973000000","1026000000","1063000000","1083000000","1016000000","935000000","884000000","1254000000","1266000000","1621000000","1759000000","2426000000","2754000000","3539000000","3472000000","4390000000","4351000000","5123000000","5145000000","5518000000","4968000000","4943000000","5549000000","",
"Japan","JPN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4894000000","5775000000","6175000000","5664000000","5715000000","5970000000","5750000000","6069000000","11475000000","14343000000","15554000000","11490000000","12422000000","13781000000","12537000000","15356000000","12533000000","16197000000","16865000000","20790000000","27285000000","33428000000","36979000000","",
"Kazakhstan","KAZ","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155000000","258000000","350000000","454000000","394000000","403000000","502000000","680000000","638000000","803000000","801000000","973000000","1214000000","1255000000","1185000000","1236000000","1524000000","1572000000","1779000000","1701000000","1734000000","1716000000","1990000000","",
"Kenya","KEN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","785000000","823000000","1077000000","1213000000","1211000000","500000000","536000000","513000000","619000000","799000000","969000000","1181000000","1514000000","1398000000","1124000000","1620000000","1844000000","2004000000","1829000000","1745000000","1596000000","1471000000","1564000000","",
"Kyrgyz Republic","KGZ","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5000000","4000000","7000000","12000000","18000000","20000000","32000000","48000000","62000000","92000000","94000000","189000000","392000000","569000000","300000000","212000000","405000000","486000000","585000000","468000000","482000000","477000000","480000000","",
"Cambodia","KHM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71000000","117000000","99000000","129000000","240000000","345000000","429000000","509000000","441000000","673000000","929000000","1109000000","1169000000","1280000000","1463000000","1671000000","2258000000","2663000000","2895000000","3220000000","3418000000","3523000000","4023000000","",
"Kiribati","KIR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000","2100000","2600000","3100000","2800000","2700000","3200000","","","","3100000","2300000","3300000","3300000","3900000","4300000","4900000","4900000","3400000","3200000","1800000","3400000","","",
"St. Kitts and Nevis","KNA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63000000","68000000","72000000","71000000","69000000","58000000","62000000","57000000","75000000","103000000","121000000","132000000","125000000","110000000","83000000","90000000","94000000","95000000","101000000","340000000","312000000","327000000","354000000","",
"Korea, Rep.","KOR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6670000000","6350000000","6317000000","8263000000","8337000000","8527000000","7919000000","7621000000","7005000000","8226000000","8290000000","8445000000","9266000000","13456000000","13289000000","14367000000","17418000000","18851000000","19644000000","22704000000","19055000000","21174000000","16999000000","",
"Kuwait","KWT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","307000000","389000000","396000000","456000000","342000000","394000000","286000000","320000000","328000000","398000000","413000000","508000000","530000000","610000000","660000000","574000000","644000000","780000000","619000000","615000000","931000000","831000000","643000000","",
"Latin America & Caribbean (excluding high income)","LAC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19245000000","21450000000","23044000000","24593000000","25536000000","27786000000","27166000000","26385000000","29345000000","33466000000","38215000000","41719700000","45970600000","49804800000","45174100000","47364700000","50131500000","52993700000","56274000000","62166500000","64684100000","68353300000","72318102962.7802","",
"Lao PDR","LAO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52000000","63000000","61000000","97000000","86000000","114000000","108000000","110000000","77000000","122000000","143000000","160000000","190000000","280000000","271000000","385000000","413000000","461000000","613000000","642400000","725000000","717000000","768000000","",
"Lebanon","LBN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","710000000","715000000","1000000000","1221000000","673000000","742000000","837000000","4284000000","6782000000","5931000000","5969000000","5457000000","5796000000","6317000000","7157000000","8026000000","6797000000","7361000000","7032000000","6835000000","7087000000","7373000000","8087000000","",
"Liberia","LBR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59000000","67000000","124000000","131000000","158000000","123000000","","","","","","","","","",
"Libya","LBY","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000000","4000000","3000000","23000000","39000000","84000000","90000000","202000000","243000000","261000000","301000000","244000000","99000000","99000000","159000000","170000000","","","","","","","","",
"St. Lucia","LCA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230000000","237000000","253000000","283000000","263000000","281000000","233000000","210000000","282000000","326000000","382000000","294000000","302000000","311000000","296000000","309000000","321000000","337000000","354000000","778000000","810000000","776000000","801000000","",
"Latin America & Caribbean","LCN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28241737386.9454","30972374396.0903","33414060361.7221","35352316158.7587","36380028633.1097","39715377619.9161","39341032109.9352","38092882757.0278","41663033658.3793","47450258175.1604","53284609764.4601","57795000794.1712","63537499617.925","68185969968.3913","62662096735.8331","65966595030.949","70874214251.5282","75999358431.0362","80298127893.0681","87690874714.8038","90988841462.4457","95963380210.6718","101816607684.191","",
"Least developed countries: UN classification","LDC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2540590124.98107","2751955133.95162","2580585548.10682","2834238472.84664","3105653506.50688","3183983807.76824","3568570581.72785","3875978519.85043","4201812308.6966","5211149544.31565","6425096976.96063","7388249821.35182","9621700456.19476","11585020923.301","11643798972.5419","13117468129.2029","15294959384.007","17448967976.7791","19930823126.4551","22206803184.0779","21402977515.8871","21384412743.9161","23182863881.9807","",
"Low income","LIC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3783263119.31996","3719136719.09938","3368554490.87347","3531266441.90893","3692550245.74612","3729199531.16276","4232982891.34062","4028709540.75603","4478260484.96135","6480047689.79117","7045134650.0569","7831574976.99397","10412192653.8267","12866651200.186","13430829424.9638","18080681507.8956","13469075307.4423","","","","","","","",
"Liechtenstein","LIE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","367000000","282000000","351000000","369000000","414000000","388000000","347000000","594000000","709000000","808000000","729000000","733000000","750000000","803000000","754000000","1044000000","1421000000","1756000000","2506000000","3278000000","3978000000","4591000000","5083000000","",
"Lower middle income","LMC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19712264307.2962","23186750247.1158","25376196313.8646","21933084658.2605","25556052730.8054","26022750630.5025","26244887460.7214","27602096626.1626","29439688343.6913","38654166585.6009","45177974425.3441","52439928496.8307","65533511282.3641","72133236583.2795","62603729964.5559","72891640224.2159","78193250165.6962","85171509686.4652","84913735112.8085","89079283889.1348","86018989144.4427","86416629376.873","105547965412.17","",
"Low & middle income","LMY","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83160413193.8834","96145315023.1446","102187511588.086","99090557478.148","102645195548.558","112339867787.083","119803349616.716","132626477525.317","142183898013.81","178027877961.669","200145178237.162","226165003348.379","270113216175.228","300251560400.493","276482797028.66","309101508440.599","335102527795.615","360571023201.384","384903558872.484","390445874811.31","380881552513.292","379295974355.9","416134200136.747","",
"Lesotho","LSO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29000000","33700000","33720000","24700000","23100000","18000000","16000000","14000000","21000000","26000000","27000000","29000000","31000000","30000000","30000000","23000000","24000000","22000000","17000000","16000000","34000000","48000000","23000000","",
"Late-demographic dividend","LTE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61970753398.5864","72220824729.8593","74272678941.7389","72400048529.1537","72926375364.4384","78979512742.7524","84244337686.2981","93719706565.6589","97130799489.1064","121493165159.294","133303878149.742","155842286429.037","188775347617.903","209038984118.541","188280629856.136","205891930584.769","232255303596.224","252130509047.582","273526989181.647","274548334436.652","271511474377.489","284801698170.945","304416030950.307","",
"Lithuania","LTU","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102000000","345000000","399000000","504000000","591000000","430000000","425000000","556000000","700000000","834000000","920000000","1038000000","1154000000","1248000000","972000000","958000000","1321000000","1317000000","1374000000","1383000000","1310000000","1405000000","1587000000","",
"Luxembourg","LUX","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1695000000","1640000000","1639000000","1634000000","1697000000","1686000000","1780000000","2497000000","3051000000","3824000000","3770000000","3819000000","4351000000","4918000000","4546000000","4519000000","5358000000","5395000000","5629000000","6024000000","4760000000","4764000000","4980000000","",
"Latvia","LVA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37000000","231000000","235000000","222000000","153000000","172000000","153000000","201000000","271000000","343000000","446000000","622000000","880000000","801000000","724000000","640000000","771000000","745000000","1190000000","1298000000","1279000000","1282000000","1082000000","",
"Macao SAR, China","MAC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3233000000","3085000000","2876000000","2648000000","2598000000","3205000000","3745000000","4428000000","5225000000","7431000000","7181000000","8482000000","11198000000","13749000000","15182000000","22688000000","31118000000","36521000000","43665000000","43303000000","31500000000","31030000000","35726000000","",
"St. Martin (French part)","MAF","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1469000000","1857000000","1649000000","1934000000","2177000000","2280000000","2966000000","3157000000","3802000000","4540000000","5426000000","6900000000","8307000000","8885000000","7980000000","8176000000","9101000000","8491000000","8201000000","9070000000","7765000000","7921000000","9086000000","",
"Monaco","MCO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71000000","50000000","74000000","64000000","49000000","57000000","58000000","72000000","79000000","112000000","138000000","150000000","229000000","293000000","240000000","222000000","253000000","279000000","324000000","328000000","300000000","343000000","439000000","",
"Madagascar","MDG","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106000000","102000000","110000000","136000000","137000000","152000000","149000000","109000000","119000000","239000000","275000000","382000000","395000000","440000000","328000000","425000000","507000000","596000000","609000000","740000000","696000000","913000000","849000000","",
"Maldives","MDV","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211000000","266000000","286000000","303000000","314000000","321000000","327000000","337000000","402000000","471000000","826000000","1235000000","1515000000","1559000000","1473000000","1713000000","1966000000","2032000000","2422000000","2811000000","2691000000","2640000000","2886000000","",
