Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
BEL,Belgium,24656,Domestic Tourism Spending,US$ in bn (Real prices),10.3283,12.6046,14.1838,14.7822,14.9085,14.6901,12.0649,8.80522,8.9944,10.2472,8.51255,8.13337,9.23564,9.15058,8.33485,7.99777,8.26638,8.69261,9.06277,8.93202,9.08428,9.1933,9.21056,9.33685,9.52195,9.6899,9.8367,9.97658,10.1186,10.2364,10.3726,10.5625,10.7537,10.941
BEL,Belgium,24657,Domestic Tourism Spending,% growth,-5.35696,22.9783,11.7226,3.94728,0.836739,-2.10082,-16.8609,-26.4923,-0.693947,12.9858,-17.6337,-4.66431,14.041,-1.14931,-9.52065,-4.31372,3.39383,5.31796,4.42822,-1.55634,1.81264,1.2665,0.145813,1.34483,1.99343,1.77115,1.51131,1.41087,1.40826,1.13689,1.26889,1.83194,1.83286,1.75408
BEL,Belgium,24658,Government spending on travel and Tourism service,Local currency  _in bn (Nominal prices),0.07,0.03,0.09,0.124128,0.127576,0.18991,0.06,0,0.177166,0.264499,0.275059,0.281577,0.29743,0.315961,0.331302,0.340796,0.35715,0.372538,0.380772,0.385991,0.389177,0.395137,0.407417,0.422878,0.438781,0.454715,0.471036,0.48818,0.506309,0.525033,0.548691,0.569634,0.588911,0.609692
BEL,Belgium,24659,Government spending on travel and Tourism service,Local currency in bn (Real prices),0.1,0.04,0.131017,0.170158,0.173904,0.253737,0.08,0,0.223616,0.327363,0.333318,0.333513,0.345344,0.35995,0.374529,0.378157,0.388509,0.397394,0.401977,0.404794,0.40364,0.403436,0.407417,0.415027,0.422403,0.429267,0.436065,0.443187,0.450746,0.458366,0.469745,0.478233,0.484844,0.492235
BEL,Belgium,24660,Government spending on travel and Tourism service,US$ in bn (Nominal prices),0.09,0.03,0.106529,0.13908,0.13603,0.175343,0.05,0,0.200381,0.328905,0.342379,0.353628,0.407565,0.464715,0.461694,0.451871,0.497145,0.478635,0.505667,0.512989,0.431825,0.437229,0.462537,0.507453,0.527367,0.548234,0.569693,0.592271,0.616178,0.640949,0.671902,0.699701,0.725603,0.753511
BEL,Belgium,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.113148,0.04,0.148742,0.193179,0.197431,0.288065,0.09,0,0.253869,0.371653,0.378413,0.378634,0.392065,0.408648,0.4252,0.429318,0.441071,0.451158,0.45636,0.459559,0.458248,0.458017,0.462537,0.471176,0.47955,0.487342,0.495061,0.503147,0.511727,0.520378,0.533297,0.542934,0.550439,0.558829
BEL,Belgium,24662,Government spending on travel and Tourism service,% growth,7.22768,-62.6955,252.391,29.8749,2.20135,45.9064,-68.3663,-96.037,6929.87,46.3956,1.81905,0.06,3.54737,4.22952,4.05035,0.968659,2.73747,2.28695,1.15318,0.700927,-0.285208,-0.05,0.986886,1.86782,1.77717,1.62493,1.58384,1.63324,1.70538,1.69057,2.48258,1.80699,1.38237,1.52433
BEL,Belgium,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.266394,0.1,0.332252,0.420423,0.410176,0.578979,0.177483,0.01,0.449466,0.634108,0.6292,0.595689,0.610765,0.604862,0.602374,0.597811,0.593239,0.588318,0.594345,0.592981,0.591432,0.594037,0.594037,0.594037,0.594037,0.594037,0.594037,0.594037,0.594037,0.594037,0.594037,0.594037,0.594037,0.594037
BEL,Belgium,24664,Internal Travel and Tourism consumption,Local currency  _in bn (Nominal prices),11.8167,12.6326,13.9593,14.8883,17.1635,18.6247,17.2754,14.037,14.0563,15.3521,14.857,15.222,16.0277,16.1342,15.5779,15.8955,16.816,17.8348,18.4929,18.9414,19.4561,19.4473,19.9978,20.5303,21.4455,22.4707,23.5952,24.7227,25.9327,27.2101,28.5913,30.0615,31.5828,33.1552
BEL,Belgium,24665,Internal Travel and Tourism consumption,Local currency in bn (Real prices),16.7057,17.7804,19.4739,20.4094,23.3962,24.8843,22.6051,18.0649,17.7416,19.0008,18.0038,18.0297,18.6096,18.3805,17.6105,17.6381,18.2925,19.0248,19.5227,19.8641,20.1791,19.8558,19.9978,20.1491,20.645,21.2131,21.8434,22.4442,23.0868,23.755,24.4776,25.2379,26.0018,26.7678
BEL,Belgium,24666,Internal Travel and Tourism consumption,% share,3.57744,3.71281,3.85052,3.96702,4.3907,4.25745,3.87745,3.09716,3.04442,3.10357,2.80666,2.70803,2.67772,2.54404,2.67373,2.49281,2.44906,2.5332,2.61151,2.6001,2.64224,2.53226,2.47565,2.42128,2.42062,2.43099,2.44676,2.45785,2.47233,2.4887,2.50943,2.53175,2.55314,2.57387
BEL,Belgium,24667,Internal Travel and Tourism consumption,US$ in bn (Nominal prices),15.4595,16.0368,15.834,16.6818,18.3009,17.1962,15.4696,13.2598,15.8981,19.0903,18.4931,19.1171,21.9626,23.7302,21.709,21.0763,23.4075,22.9141,24.5586,25.1735,21.5882,21.5189,22.7033,24.6363,25.7751,27.0922,28.5371,29.9942,31.5601,33.2175,35.0117,36.9255,38.9135,40.9761
BEL,Belgium,24668,Internal Travel and Tourism consumption,US$ in bn (Real prices),18.9659,20.1859,22.1085,23.1706,26.5615,28.251,25.6633,20.5089,20.1419,21.5714,20.4395,20.469,21.1273,20.8672,19.993,20.0244,20.7673,21.5987,22.164,22.5516,22.9092,22.5421,22.7033,22.8751,23.4381,24.0831,24.7986,25.4807,26.2102,26.9689,27.7892,28.6524,29.5196,30.3893
BEL,Belgium,24669,Internal Travel and Tourism consumption,% growth,-5.51965,6.43286,9.52448,4.80385,14.6348,6.3604,-9.15953,-20.0848,-1.78962,7.09749,-5.24733,0.144088,3.21645,-1.23145,-4.18893,0.156796,3.71007,4.00331,2.61719,1.74881,1.58566,-1.60242,0.71516,0.756836,2.46098,2.75193,2.97135,2.75024,2.86322,2.8944,3.04174,3.10613,3.0268,2.94609
BEL,Belgium,24670,Capital investment in Travel and Tourism,Local currency  _in bn (Nominal prices),1.92628,1.54936,0.928411,1.71605,1.64222,2.08438,1.60993,1.25117,1.13853,1.34005,2.35532,1.73821,1.5508,1.35413,1.48771,2.09821,2.05143,2.09588,2.30212,2.14586,2.19289,2.23377,2.31002,2.45626,2.59102,2.71681,2.84652,2.97947,3.11105,3.24377,3.3869,3.55389,3.69926,3.85021
BEL,Belgium,24671,Capital investment in Travel and Tourism,Local currency in bn (Real prices),2.72327,2.18073,1.29517,2.35242,2.23857,2.78493,2.10661,1.61019,1.43703,1.65854,2.8542,2.05882,1.80063,1.54266,1.68182,2.32824,2.23155,2.23572,2.43032,2.2504,2.27439,2.28068,2.31002,2.41066,2.49431,2.56477,2.63519,2.70486,2.76964,2.83189,2.8996,2.98365,3.04556,3.10847
BEL,Belgium,24672,Capital investment in Travel and Tourism,% exports,4.26716,3.36876,1.87176,3.3361,3.0205,3.58919,2.70226,2.20148,1.97083,2.10102,3.41272,2.38138,1.93623,1.59522,1.88843,2.63393,2.39625,2.39059,2.64782,2.3245,2.30378,2.25285,2.26173,2.29975,2.32059,2.32996,2.342,2.35534,2.36683,2.38075,2.40104,2.43362,2.44769,2.46138
BEL,Belgium,24673,Capital investment in Travel and Tourism,US$ in bn (Nominal prices),2.52012,1.96689,1.05309,1.92277,1.75105,1.92451,1.44164,1.18189,1.28771,1.66635,2.93178,2.183,2.12505,1.99166,2.07323,2.78208,2.85554,2.69278,3.05723,2.85189,2.4332,2.47172,2.62254,2.94751,3.11412,3.27557,3.44272,3.61475,3.78615,3.95993,4.14745,4.36536,4.5579,4.75844
BEL,Belgium,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),3.0917,2.47576,1.4704,2.67068,2.54143,3.1617,2.39162,1.82803,1.63145,1.88293,3.24034,2.33736,2.04424,1.75137,1.90935,2.64323,2.53346,2.53819,2.75912,2.55485,2.58209,2.58924,2.62254,2.7368,2.83176,2.91175,2.99171,3.07081,3.14435,3.21501,3.29188,3.3873,3.4576,3.52902
BEL,Belgium,24675,Capital investment in Travel and Tourism,% growth,34.3811,-19.9224,-40.6083,81.63,-4.8397,24.4065,-24.3566,-23.565,-10.754,15.4145,72.0908,-27.8668,-12.5408,-14.3266,9.02056,38.4358,-4.1529,0.186884,8.70435,-7.40343,1.06608,0.27684,1.28616,4.35667,3.46997,2.82481,2.74589,2.64398,2.39481,2.24739,2.39099,2.89866,2.07514,2.06567
BEL,Belgium,24676,Leisure Tourism Spending,Local currency  _in bn (Nominal prices),9.26002,9.63246,10.5462,11.1346,12.4719,13.1491,11.7606,10.5552,10.983,11.7214,11.1407,11.1657,11.9025,12.3156,11.9019,11.984,12.5962,13.1537,13.7311,13.8199,14.2032,14.1407,14.7434,15.1426,15.7856,16.5307,17.3656,18.2055,19.0923,20.0506,21.07,22.1142,23.1899,24.3041
BEL,Belgium,24677,Leisure Tourism Spending,Local currency in bn (Real prices),13.0913,13.5577,14.7123,15.2636,17.0009,17.5684,15.3889,13.584,13.8626,14.5073,13.5004,13.2251,13.82,14.0302,13.4548,13.2978,13.7022,14.0314,14.4957,14.4931,14.731,14.4377,14.7434,14.8615,15.1963,15.6055,16.0764,16.5276,16.997,17.5046,18.0385,18.5658,19.092,19.622
BEL,Belgium,24678,Leisure Tourism Spending,% share,1.88813,1.92963,1.99032,2.04388,2.23355,2.49519,2.17967,1.89897,1.88755,1.90999,1.72608,1.64263,1.66403,1.66498,1.65,1.57417,1.5821,1.62106,1.68526,1.67817,1.65522,1.60433,1.61262,1.59738,1.60263,1.61722,1.64168,1.66245,1.68497,1.71087,1.73843,1.80465,1.8308,1.85627
BEL,Belgium,24679,Leisure Tourism Spending,US$ in bn (Nominal prices),12.1147,12.2282,11.9625,12.4759,13.2984,12.1405,10.5313,9.97076,12.4222,14.5756,13.8673,14.0228,16.31,18.1138,16.5862,15.8899,17.5336,16.8998,18.2349,18.3669,15.7596,15.647,16.738,18.1711,18.9725,19.9305,21.0028,22.0873,23.2353,24.4773,25.8014,27.1635,28.5726,30.0372
BEL,Belgium,24680,Leisure Tourism Spending,US$ in bn (Real prices),14.8624,15.392,16.7028,17.3286,19.301,19.9452,17.4709,15.4218,15.738,16.47,15.3268,15.0144,15.6897,15.9284,15.2751,15.0968,15.5559,15.9297,16.4569,16.4539,16.7239,16.391,16.738,16.8721,17.2522,17.7168,18.2513,18.7636,19.2966,19.8728,20.4789,21.0776,21.675,22.2766
BEL,Belgium,24681,Leisure Tourism Spending,% growth,-3.50818,3.56284,8.51627,3.74714,11.3818,3.3378,-12.4056,-11.7286,2.05069,4.65067,-6.94061,-2.03864,4.49778,1.52124,-4.10102,-1.1674,3.04111,2.40252,3.30967,-0.02,1.64126,-1.99104,2.1173,0.801003,2.25311,2.69279,3.01717,2.80685,2.84034,2.98629,3.04978,2.92332,2.8345,2.77551
BEL,Belgium,24682,Outbound Travel & Tourism Expenditure,Local currency  _in bn (Nominal prices),7.63629,7.55922,7.84916,8.4027,10.2045,11.5298,11.9953,11.9018,11.8156,12.3763,13.4135,14.1662,14.0079,14.0819,14.6942,15.4477,16.069,17.3835,18.4308,19.8533,18.9579,19.4529,20.1481,20.4147,20.7941,21.3224,22.0277,22.7845,23.6865,24.8122,25.9074,26.5508,27.1506,27.8364
BEL,Belgium,24683,Outbound Travel & Tourism Expenditure,Local currency in bn (Real prices),10.7958,10.6396,10.9499,11.5187,13.9102,15.4049,15.6961,15.317,14.9133,15.3178,16.2545,16.7792,16.2645,16.0424,16.6115,17.1412,17.4799,18.5433,19.4572,20.8204,19.6624,19.8614,20.1481,20.0357,20.0179,20.1291,20.3923,20.6846,21.0871,21.6616,22.1799,22.2905,22.3528,22.4737
BEL,Belgium,24684,Outbound Travel & Tourism Expenditure,US$ in bn (Nominal prices),9.99041,9.5963,8.90326,9.41489,10.8808,10.6455,10.7415,11.2428,13.3638,15.3899,16.6964,17.7911,19.1949,20.7116,20.4775,20.4826,22.3677,22.3342,24.4762,26.3853,21.0354,21.525,22.8739,24.4977,24.9922,25.7077,26.6413,27.6426,28.8265,30.2902,31.7251,32.6132,33.4526,34.4027
BEL,Belgium,24685,Outbound Travel & Tourism Expenditure,US$ in bn (Real prices),12.2563,12.0791,12.4313,13.0771,15.7922,17.489,17.8196,17.3893,16.931,17.3901,18.4536,19.0492,18.4649,18.2128,18.8589,19.4603,19.8448,21.0521,22.0895,23.6372,22.3225,22.5485,22.8739,22.7464,22.7261,22.8524,23.1512,23.483,23.94,24.5923,25.1806,25.3062,25.377,25.5142
BEL,Belgium,24686,Outbound Travel & Tourism Expenditure,Percentage share of total GDP,3.60848,3.50064,3.47362,3.58343,4.17837,4.46486,4.51312,4.32697,4.18054,4.14331,4.30625,4.33652,4.06369,3.9773,4.21301,4.23109,4.23867,4.48606,4.69766,4.95974,4.61898,4.59825,4.58562,4.49063,4.41556,4.37085,4.35961,4.3539,4.371,4.42258,4.46032,4.41642,4.36387,4.32311
BEL,Belgium,24687,Outbound Travel & Tourism Expenditure,% growth,-2.26118,-1.44633,2.91631,5.19437,20.7623,10.745,1.89012,-2.4148,-2.63556,2.71189,6.11558,3.22751,-3.06728,-1.36571,3.5475,3.18921,1.97591,6.08355,4.92804,7.0063,-5.56181,1.01208,1.44346,-0.557655,-0.09,0.555565,1.30769,1.43301,1.94607,2.72463,2.3923,0.498978,0.27951,0.540924
BEL,Belgium,24688,Travel and Tourism total contribution to employment,% share of total employment,6.39849,6.40873,6.18281,6.70131,7.18484,9.30527,8.46675,7.06228,6.87392,7.10134,7.06096,6.35759,6.10325,5.9441,6.17769,6.37437,6.08595,6.37568,6.33141,6.29109,6.26924,6.09321,6.04135,6.02107,6.05475,6.11106,6.20365,6.27658,6.35389,6.43885,6.54041,6.71053,6.80449,6.89001
BEL,Belgium,24689,Travel and Tourism total contribution to employment,Thousands of jobs,247.485,248.537,241.408,266.243,289.387,382.344,352.655,293.598,285.534,297.878,300.458,273.557,266.953,264.688,274.631,285.191,276.016,290.412,287.455,286.869,288.41,283.825,285.159,285.546,287.939,291.284,296.235,300.262,304.486,308.96,314.21,322.637,327.227,331.295
BEL,Belgium,24690,Travel and Tourism total contribution to employment,% growth,-0.988876,0.42485,-2.86832,10.2876,8.69296,32.122,-7.7651,-16.7463,-2.7467,4.32315,0.866104,-8.95319,-2.4143,-0.848511,3.75645,3.84525,-3.21712,5.21575,-1.01819,-0.203995,0.537148,-1.58984,0.470261,0.135544,0.838196,1.16148,1.69991,1.3592,1.40701,1.46931,1.69911,2.68209,1.42248,1.24329
BEL,Belgium,24691,Travel and Tourism total contribution to GDP,Local currency  _in bn (Nominal prices),12.5082,12.8332,12.9006,14.4901,16.1019,22.1596,20.5889,17.5977,17.6863,19.385,19.7995,18.9486,19.152,18.9161,19.022,20.4165,20.5754,22.1863,23.2395,23.394,23.9679,24.0065,24.6811,25.3609,26.3108,27.3615,28.644,29.9295,31.285,32.7259,34.3217,36.3655,38.0798,39.8698
BEL,Belgium,24692,Travel and Tourism total contribution to GDP,Local currency in bn (Real prices),17.6834,18.0628,17.9968,19.8635,21.9492,29.6072,26.9408,22.6474,22.3233,23.9923,23.9932,22.4436,22.2373,21.5496,21.504,22.6547,22.3819,23.6666,24.5337,24.5336,24.8586,24.5107,24.6811,24.8901,25.3287,25.8302,26.5174,27.171,27.8517,28.5705,29.3835,30.5305,31.3507,32.1889
BEL,Belgium,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,5.91065,5.94302,5.7091,6.17948,6.59312,8.58117,7.74635,6.39775,6.25773,6.48969,6.35641,5.80048,5.556,5.34267,5.45385,5.59202,5.42734,5.72549,5.92331,5.84428,5.83964,5.67463,5.61732,5.57865,5.58702,5.6088,5.66906,5.71924,5.77319,5.83314,5.90896,6.049,6.1205,6.19194
BEL,Belgium,24694,Travel and Tourism total contribution to GDP,US$ in bn (Nominal prices),16.3642,16.2916,14.633,16.2356,17.169,20.4599,18.4367,16.6234,20.0038,24.1053,24.6454,23.7973,26.2439,27.8217,26.5086,27.0708,28.6404,28.5048,30.8622,31.091,26.5943,26.5638,28.0203,30.4331,31.6227,32.9889,34.6433,36.3111,38.0738,39.9511,42.0288,44.669,46.9186,49.2746
BEL,Belgium,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),20.0758,20.5066,20.4316,22.5509,24.9187,33.6128,30.5857,25.7114,25.3435,27.2382,27.2392,25.48,25.2458,24.4651,24.4133,25.7197,25.41,26.8684,27.8529,27.8528,28.2217,27.8267,28.0203,28.2575,28.7555,29.3248,30.1049,30.847,31.6198,32.4358,33.3588,34.6609,35.5922,36.5437
BEL,Belgium,24696,Travel and Tourism total contribution to GDP,% growth,-3.0003,2.14577,-0.365425,10.3724,10.5,34.8898,-9.00583,-15.9366,-1.43096,7.4763,0,-6.45834,-0.919189,-3.09268,-0.211678,5.35121,-1.20401,5.73956,3.66389,0,1.32458,-1.39947,0.695488,0.846649,1.76224,1.98006,2.66014,2.46503,2.50518,2.58063,2.84567,3.90346,2.68676,2.67338
BEL,Belgium,24697,Visitor Exports (Foreign spending),Local currency  _in bn (Nominal prices),5.38164,4.74447,5.00369,5.38997,7.52992,8.94013,9.15385,8.01038,7.77943,8.05927,8.66941,9.17354,9.0213,9.0591,9.08369,9.54682,10.1224,10.657,10.9312,11.4393,11.7411,11.5162,11.8848,12.1505,12.733,13.4295,14.2359,15.0429,15.9213,16.8821,17.9193,18.9795,20.0775,21.2183
BEL,Belgium,24698,Visitor Exports (Foreign spending),Local currency in bn (Real prices),7.60826,6.67786,6.98036,7.38873,10.2643,11.9448,11.9779,10.309,9.81904,9.97473,10.5056,10.8656,10.4746,10.3203,10.2689,10.5934,11.0112,11.3681,11.54,11.9965,12.1774,11.758,11.8848,11.9249,12.2577,12.678,13.179,13.6565,14.1741,14.7385,15.3411,15.9341,16.5296,17.1306
BEL,Belgium,24699,Visitor Exports (Foreign spending),% exports,4.27538,3.63478,3.46538,3.62558,4.82492,4.81885,4.84923,4.14151,4.01242,3.83382,3.78595,3.70945,3.37719,3.21029,3.75765,3.4204,3.27073,3.34144,3.40896,3.45872,3.5419,3.28508,3.19014,3.06304,3.0467,3.05517,3.07941,3.09565,3.11836,3.14941,3.18607,3.21523,3.24274,3.27061
BEL,Belgium,24700,Visitor Exports (Foreign spending),US$ in bn (Nominal prices),7.04069,6.02303,5.67566,6.03924,8.02894,8.2544,8.197,7.56686,8.79878,10.0217,10.7912,11.5209,12.3618,13.3241,12.6588,12.6584,14.0902,13.6921,14.5167,15.203,13.0277,12.7429,13.4927,14.5806,15.3037,16.1915,17.2175,18.2504,19.3762,20.6093,21.9432,23.3131,24.7377,26.2235
BEL,Belgium,24701,Visitor Exports (Foreign spending),US$ in bn (Real prices),8.63759,7.58131,7.92474,8.38836,11.653,13.5608,13.5984,11.7037,11.1475,11.3242,11.927,12.3356,11.8917,11.7166,11.6582,12.0266,12.5009,12.9061,13.1012,13.6196,13.8249,13.3488,13.4927,13.5383,13.9161,14.3932,14.962,15.5041,16.0917,16.7324,17.4165,18.0898,18.7659,19.4482
BEL,Belgium,24702,Visitor Exports (Foreign spending),% growth,-5.85764,-12.2288,4.52991,5.85027,38.9188,16.3721,0.277245,-13.9338,-4.75243,1.58562,5.32256,3.42612,-3.59854,-1.47257,-0.498215,3.16025,3.94381,3.24092,1.51186,3.95657,1.50758,-3.44389,1.0784,0.337494,2.79098,3.42804,3.95184,3.62346,3.78981,3.98193,4.08861,3.86575,3.73747,3.63591
BEN,Benin,24637,Business Tourism Spending,Local currency in bn (Real prices),34.1149,29.3551,37.8484,42.0635,34.5686,42.8161,44.1641,43.3215,38.1718,42.9473,48.6414,99.968,76.3091,84.8734,75.2894,80.7418,102.554,119.915,111.143,100.18,119.183,116.689,119.144,121.349,127.913,135.64,144.577,152.414,159.848,168.671,179.385,187.776,200.561,214.086
BEN,Benin,24638,Business Tourism Spending,Local currency  _in bn (Nominal prices),17.5785,16.1707,21.614,25.2778,22.5485,29.1398,30.6499,31.1334,28.273,32.0551,37.864,79.4459,60.8807,72.0704,65.5563,70.9213,93.4443,117.675,110.591,99.435,118.386,115.701,119.144,123.982,133.27,144.373,157.049,169.155,183.004,199.053,218.588,235.97,260.594,287.433
BEN,Benin,24639,Business Tourism Spending,% share,0.800368,0.679453,0.75788,0.810966,0.691103,0.878591,0.891407,0.83508,0.718077,0.79813,0.891209,1.75061,1.25098,1.32848,1.13703,1.20813,1.49638,1.65414,1.4318,1.19647,1.38262,1.29952,1.2582,1.2095,1.19876,1.19353,1.18898,1.1833,1.18319,1.19021,1.20713,1.20505,1.22813,1.24916
BEN,Benin,24640,Business Tourism Spending,US$ in bn (Nominal prices),0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.06,0.07,0.151936,0.127029,0.160941,0.138836,0.143195,0.198031,0.230497,0.22385,0.201116,0.200162,0.195109,0.206207,0.226811,0.244186,0.265362,0.289564,0.312859,0.339529,0.370451,0.408066,0.441874,0.489485,0.541553
BEN,Benin,24641,Business Tourism Spending,US$ in bn (Real prices),0.06,0.05,0.07,0.07,0.06,0.07,0.08,0.07,0.07,0.07,0.08,0.173019,0.132071,0.146894,0.130306,0.139743,0.177495,0.207542,0.19236,0.173385,0.206274,0.201958,0.206207,0.210023,0.221383,0.234758,0.250224,0.263789,0.276655,0.291925,0.310469,0.324992,0.347118,0.370528
BEN,Benin,24642,Business Tourism Spending,% growth,2.13119,113.171,3.93722,-14.166,-32.1581,8.59846,24.1458,-17.1412,-7.96648,12.4143,28.9095,182.02,-33.813,-11.2812,24.1757,1.31387,3.81225,29.8613,-15.6671,2.00531,17.7062,-2.04375,3.23107,3.18822,5.33849,6.75441,6.97438,6.01195,5.25644,5.6338,6.49322,7.13575,7.24647,7.31889
BEN,Benin,24643,Travel and Tourism direct contribution to employment,Thousands of jobs,50.9576,52.2836,42.0096,40.2842,49.796,52.6844,59.0429,57.7627,57.0943,59.7898,59.1725,84.9218,87.2082,85.0966,68.3929,72.8719,84.8716,85.9916,88.9461,72.702,83.358,81.5582,82.439,82.9584,85.516,88.2226,90.8267,93.2059,96.1598,99.0724,103.183,107.72,112.687,117.381
BEN,Benin,24644,Travel and Tourism direct contribution to employment,% share of total employment,2.18749,2.1747,1.69805,1.58352,1.89829,1.94774,2.11874,2.01162,1.93114,1.94684,1.8669,2.60572,2.60111,2.46771,1.92815,1.99446,2.25249,2.21259,2.21803,1.75621,1.9506,1.85017,1.81568,1.77423,1.77625,1.77506,1.77416,1.77571,1.77994,1.78677,1.79919,1.81645,1.83822,1.85666
BEN,Benin,24645,Travel and Tourism direct contribution to employment,% growth,12.7182,2.60216,-19.6504,-4.10717,23.6115,5.80052,12.0691,-2.16833,-1.15713,4.72116,-1.03242,43.5157,2.69233,-2.42132,-19.6291,6.54884,16.4669,1.31965,3.43578,-18.2629,14.6572,-2.15918,1.08003,0.630058,3.08297,3.16504,2.95168,2.61955,3.16913,3.02894,4.14908,4.39674,4.61092,4.16559
BEN,Benin,24646,Travel and Tourism direct contribution to GDP,Local currency  _in bn (Nominal prices),28.0249,31.0044,26.5245,27.0837,37.1475,42.1562,49.2357,50.6319,51.7247,54.876,55.785,82.5047,87.6936,93.0129,76.6026,82.2986,98.9181,109.349,117.878,99.9658,113.413,116.648,121.653,128.707,139.637,151.778,165.607,179.453,194.774,211.554,230.88,252.317,277.114,303.568
BEN,Benin,24647,Travel and Tourism direct contribution to GDP,Local currency in bn (Real prices),54.3886,56.2831,46.4473,45.0687,56.9499,61.9416,70.9448,70.4533,69.8342,73.5226,71.6633,103.817,109.917,109.536,87.9758,93.6944,108.562,111.43,118.467,100.715,114.176,117.644,121.653,125.973,134.024,142.597,152.456,161.693,170.128,179.263,189.472,200.784,213.275,226.104
BEN,Benin,24648,Travel and Tourism direct contribution to GDP,Percentage share of total GDP,2.5878,2.56694,2.00346,1.86992,2.24307,2.30462,2.50602,2.3782,2.27882,2.29741,2.20163,3.06834,3.06514,2.91202,2.28583,2.38395,2.68274,2.62725,2.60574,2.08284,2.3128,2.2918,2.24848,2.19654,2.1984,2.19628,2.1945,2.19573,2.20026,2.208,2.22262,2.24316,2.26924,2.29119
BEN,Benin,24649,Travel and Tourism direct contribution to GDP,US$ in bn (Nominal prices),0.06,0.06,0.05,0.05,0.06,0.06,0.07,0.07,0.09,0.103876,0.10576,0.157786,0.182975,0.207708,0.16223,0.166167,0.209632,0.214188,0.238601,0.20219,0.191754,0.196706,0.21055,0.235455,0.255852,0.278972,0.305345,0.331906,0.361365,0.393716,0.431011,0.472484,0.520515,0.571953
BEN,Benin,24650,Travel and Tourism direct contribution to GDP,US$ in bn (Real prices),0.09,0.1,0.08,0.08,0.1,0.107205,0.122787,0.121936,0.120865,0.127248,0.124031,0.17968,0.190238,0.189579,0.152263,0.162161,0.187892,0.192857,0.205036,0.174311,0.19761,0.203612,0.21055,0.218027,0.23196,0.246798,0.263861,0.279848,0.294448,0.310258,0.327927,0.347506,0.369124,0.391328
BEN,Benin,24651,Travel and Tourism direct contribution to GDP,% growth,15.1759,3.48338,-17.4757,-2.96814,26.3625,8.76507,14.5349,-0.692787,-0.878693,5.2816,-2.52882,44.8675,5.87591,-0.346466,-19.6834,6.50031,15.868,2.6422,6.31522,-14.9854,13.3664,3.03731,3.40774,3.55116,6.39031,6.39696,6.91358,6.05909,5.21689,5.3695,5.69498,5.97031,6.22092,6.01535
BEN,Benin,24652,Domestic Tourism Spending,Local currency  _in bn (Nominal prices),14.453,20.8838,24.5677,20.3515,15.4316,21.6142,23.9313,22.938,26.8968,28.4009,36.836,75.7684,50.1054,52.3412,69.7458,66.0013,74.1466,98.3256,106.161,97.5523,110.97,109.741,115.57,123.043,132.431,144.408,157.811,170.876,185.169,201.352,220.785,242.642,267.404,294.58
BEN,Benin,24653,Domestic Tourism Spending,Local currency in bn (Real prices),28.0493,37.9111,43.0207,33.866,23.6579,31.7585,34.4831,31.9177,36.3137,38.0513,47.3208,95.3405,62.8031,61.6393,80.101,75.1405,81.3753,100.197,106.692,98.2829,111.718,110.678,115.57,120.43,127.107,135.673,145.278,153.965,161.739,170.618,181.188,193.085,205.802,219.409
BEN,Benin,24654,Domestic Tourism Spending,% share,1.28295,1.68426,1.81171,1.35543,0.885185,1.14004,1.17173,1.03429,1.13767,1.13698,1.39969,2.76119,1.6967,1.58192,2.01444,1.84695,1.94753,2.29768,2.28228,1.97247,2.19592,2.10889,2.07803,2.042,2.02723,2.03205,2.03385,2.03315,2.03385,2.04332,2.06695,2.09837,2.13066,2.16398
BEN,Benin,24655,Domestic Tourism Spending,US$ in bn (Nominal prices),0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.05,0.05,0.07,0.144903,0.104546,0.116884,0.147708,0.133261,0.157135,0.192596,0.214884,0.197309,0.187624,0.185058,0.200021,0.225093,0.242649,0.265427,0.29097,0.316043,0.343545,0.374728,0.412166,0.454367,0.502277,0.555018
BEN,Benin,24656,Domestic Tourism Spending,US$ in bn (Real prices),0.05,0.07,0.07,0.06,0.04,0.05,0.06,0.06,0.06,0.07,0.08,0.16501,0.108696,0.106682,0.138634,0.130049,0.140839,0.173415,0.184655,0.170102,0.193354,0.191555,0.200021,0.208432,0.21999,0.234815,0.251439,0.266473,0.279927,0.295296,0.313589,0.334181,0.35619,0.379741
BEN,Benin,24657,Domestic Tourism Spending,% growth,16.6477,36.9578,13.7358,-22.2216,-31.2051,36.3383,8.25865,-7.63066,13.7843,4.36643,25.2125,105.058,-34.8731,-2.20261,30.2948,-6.37366,8.56984,23.654,6.4746,-8.08,13.6603,-0.139809,3.85768,4.16225,5.53101,6.75333,7.09449,5.9639,5.03566,5.4892,6.21416,6.59602,6.61581,6.64213
